,ensemble,symbol,gene,chrom,chromStart,chromEnd,name,score,strand,type,lawlor_T2D_PSI,lawlor_ND_PSI,lawlor_dI,lawlor_FDR,lawlor.beta_T2D_ratio,lawlor.beta_ND_ratio,lawlor_mark,xin_T2D_PSI,xin_ND_PSI,xin_dI,xin_FDR,xin.beta_T2D_ratio,xin.beta_ND_ratio,xin_mark,
10177,10495,ENOX2,10495//ENOX2,chrX,129837093,130035704,CA-10495-4551-122544-122688-202980[INC][62/6],0,-,cass,1,1,0,1,0.106557377,0.063973064,None,NA,NA,NA,NA,NA,NA,NA,
10178,10519,CIB1,10519//CIB1,chr15,90775450,90776934,CA-10519-3379-3839-3905-4720[INC][1/210],0,-,cass,0,0.023797468,-0.023797468,2.52E-08,0.254098361,0.424242424,None,0,0,0,1,0.194945848,0.329842932,None,
10179,10519,CIB1,10519//CIB1,chr15,90775450,90776934,CA-10519-3379-4306-4401-4720[INC][1/210],0,-,cass,0,0,0,1,0.254098361,0.424242424,None,0,0,0,1,0.194945848,0.329842932,None,
10180,10519,CIB1,10519//CIB1,chr15,90774588,90776934,CA-10519-3379-4600-4829-5540[INC][3/1],0,-,cass,1,0.968337731,0.031662269,1,0.295081967,0.454545455,None,0.951612903,0.937304075,0.014308828,1,0.274368231,0.361256545,None,
10181,10519,CIB1,10519//CIB1,chr15,90774588,90776934,CA-10519-3379-4720-4829-5540[INC][206/1],0,-,cass,1,0.982824427,0.017175573,1,0.31147541,0.494949495,None,0.974137931,0.962476548,0.011661383,0.868675365,0.296028881,0.413612565,None,
10182,10521,DDX17,10521//DDX17,chr22,38894444,38897284,CA-10521-8211-9841-9941-10767[INC][60/1],0,-,cass,1,1,0,1,0.254098361,0.249158249,None,1,1,0,1,0.14801444,0.109947644,None,
10183,10521,DDX17,10521//DDX17,chr22,38883883,38888119,CA-10521-17285-19882-20118-21225[INC][1/22],0,-,cass,0,0.007052186,-0.007052186,1,0.057377049,0.124579125,None,NA,NA,NA,NA,NA,NA,NA,
10184,10521,DDX17,10521//DDX17,chr22,38883883,38888119,CA-10521-17285-19882-20113-21225[INC][1/22],0,-,cass,0,0.007052186,-0.007052186,1,0.057377049,0.121212121,None,NA,NA,NA,NA,NA,NA,NA,
10185,10522,DEAF1,10522//DEAF1,chr11,674535,679815,CA-10522-19053-19918-20047-23957[INC][42/2],0,-,cass,1,1,0,1,0.098360656,0.134680135,None,NA,NA,NA,NA,NA,NA,NA,
10186,10522,DEAF1,10522//DEAF1,chr11,674535,678821,CA-10522-20047-22924-22998-23957[INC][1/51],0,-,cass,0,0,0,1,0.081967213,0.111111111,None,NA,NA,NA,NA,NA,NA,NA,
10187,10522,DEAF1,10522//DEAF1,chr11,653961,674782,CA-10522-24205-44084-44126-44689[INC][1/56],0,-,cass,0,0,0,1,0.114754098,0.138047138,None,0,0,0,1,0.104693141,0.083769634,None,
10188,10522,DEAF1,10522//DEAF1,chr11,644232,654050,CA-10522-44779-48721-48798-54086[INC][1/90][DNT],0,-,cass,0,0,0,1,0.131147541,0.178451178,None,0,0,0,1,0.108303249,0.09947644,None,
10189,10522,DEAF1,10522//DEAF1,chr11,644232,654050,CA-10522-44779-47333-47579-54086[INC][1/90][DNT],0,-,cass,0.002020202,0.021013597,-0.018993395,1,0.139344262,0.178451178,None,0.015250545,0,0.015250545,1,0.111913357,0.09947644,None,
10190,10524,KAT5,10524//KAT5,chr11,65480392,65481137,CA-10524-4057-4346-4502-4591[INC][77/134],0,+,cass,0.655172414,0.2,0.455172414,3.98E-10,0.049180328,0.104377104,Up,NA,NA,NA,NA,NA,NA,NA,
10191,10525,HYOU1,10525//HYOU1,chr11,118926461,118927852,CA-10525-3140-4046-4144-4370[INC][27/1][UPT],0,-,cass,1,1,0,1,0.06557377,0.101010101,None,NA,NA,NA,NA,NA,NA,NA,
10192,10525,HYOU1,10525//HYOU1,chr11,118926204,118926878,CA-10525-4144-4370-4464-4642[INC][776/5],0,-,cass,1,1,0,1,0.081967213,0.114478114,None,NA,NA,NA,NA,NA,NA,NA,
10193,10525,HYOU1,10525//HYOU1,chr11,118919425,118920346,CA-10525-10658-11010-11196-11327[INC][39/1],0,-,cass,0.990243902,1,-0.009756098,1,0.180327869,0.245791246,None,1,0.987041037,0.012958963,1,0.155234657,0.078534031,None,
10194,10528,NOP56,10528//NOP56,chr20,2633277,2634038,CA-10528-3132-3310-3400-3747[INC][1039/1][UPT],0,+,cass,1,1,0,1,0.245901639,0.2996633,None,1,1,0,1,0.205776173,0.141361257,None,
10195,10528,NOP56,10528//NOP56,chr20,2633924,2635220,CA-10528-3862-4644-4777-4882[INC][8/1210],0,+,cass,0,0,0,1,0.254098361,0.306397306,None,0,0.026968716,-0.026968716,5.33E-12,0.227436823,0.183246073,None,
10196,10528,NOP56,10528//NOP56,chr20,2636579,2637540,CA-10528-6683-6869-7018-7242[INC][73/1],0,+,cass,1,1,0,1,0.360655738,0.383838384,None,1,0.989932886,0.010067114,1,0.292418773,0.240837696,None,
10197,10528,NOP56,10528//NOP56,chr20,2637726,2639038,CA-10528-7687-7841-7962-8397[INC][1/170][DNT],0,+,cass,0,0.006951341,-0.006951341,1,0.368852459,0.373737374,None,0,0,0,1,0.281588448,0.209424084,None,
10198,10528,NOP56,10528//NOP56,chr20,2637726,2639038,CA-10528-7687-7841-7957-8397[INC][3/170][DNT],0,+,cass,0,0.007936508,-0.007936508,1,0.368852459,0.377104377,None,0,0,0,1,0.281588448,0.209424084,None,
10199,10531,PITRM1,10531//PITRM1,chr10,3207429,3208571,CA-10531-9613-10314-10429-10507[INC][309/1],0,-,cass,1,1,0,1,0.106557377,0.134680135,None,1,1,0,1,0.101083032,0.078534031,None,
10200,10533,ATG7,10533//ATG7,chr3,11340159,11348533,CA-10533-29320-29826-29881-37407[INC][115/2],0,+,cass,1,0.991452991,0.008547009,1,0.081967213,0.131313131,None,NA,NA,NA,NA,NA,NA,NA,
10201,10533,ATG7,10533//ATG7,chr3,11340835,11348533,CA-10533-29881-34968-35227-37407[INC][1/119],0,+,cass,0,0.047619048,-0.047619048,0.094472266,0.081967213,0.117845118,None,NA,NA,NA,NA,NA,NA,NA,
10202,10533,ATG7,10533//ATG7,chr3,11340835,11350534,CA-10533-29881-37407-37525-39448[INC][104/1],0,+,cass,1,1,0,1,0.106557377,0.148148148,None,NA,NA,NA,NA,NA,NA,NA,
10203,10533,ATG7,10533//ATG7,chr3,11350457,11356966,CA-10533-39526-43768-43885-45808[INC][45/4],0,+,cass,1,1,0,1,0.090163934,0.131313131,None,NA,NA,NA,NA,NA,NA,NA,
10204,10533,ATG7,10533//ATG7,chr3,11406132,11468399,CA-10533-95199-110436-110517-157268[INC][31/5],0,+,cass,0.963855422,1,-0.036144578,1,0.098360656,0.131313131,None,NA,NA,NA,NA,NA,NA,NA,
10205,10533,ATG7,10533//ATG7,chr3,11421445,11596556,CA-10533-110517-157268-157391-285275[INC][29/2][DNT],0,+,cass,1,1,0,1,0.090163934,0.131313131,None,NA,NA,NA,NA,NA,NA,NA,
10206,10534,SSSCA1,10534//SSSCA1,chr11,65338356,65340314,CA-10534-3499-3919-4308-4971[INC][1/1][DNT],0,+,cass,1,1,0,1,0.221311475,0.292929293,None,1,1,0,1,0.216606498,0.19895288,None,
10207,10539,GLRX3,10539//GLRX3,chr10,131943474,131958332,CA-10539-11945-26371-26460-26620[INC][2/237],0,+,cass,0,0.029953917,-0.029953917,6.95E-10,0.204918033,0.286195286,None,0.036144578,0.009708738,0.02643584,0.006157162,0.238267148,0.167539267,None,
10208,10540,DCTN2,10540//DCTN2,chr12,57929531,57940974,CA-10540-3304-4235-4312-14486[INC][242/13][UPT],0,-,cass,1,1,0,1,0.180327869,0.333333333,None,1,0.991150442,0.008849558,1,0.202166065,0.204188482,None,
10209,10540,DCTN2,10540//DCTN2,chr12,57929531,57940974,CA-10540-3304-4235-4304-14486[INC][432/13][UPT],0,-,cass,1,1,0,1,0.18852459,0.37037037,None,1,0.994413408,0.005586592,1,0.216606498,0.235602094,None,
10210,10540,DCTN2,10540//DCTN2,chr12,57929531,57939878,CA-10540-4304-11984-12079-14486[INC][1/445],0,-,cass,0,0.002252252,-0.002252252,1,0.090163934,0.208754209,None,0,0,0,1,0.097472924,0.109947644,None,
10211,10540,DCTN2,10540//DCTN2,chr12,57929531,57939878,CA-10540-4304-11807-11849-14486[INC][1/445],0,-,cass,0.006741573,0.012263099,-0.005521526,1,0.106557377,0.225589226,None,0.002141328,0,0.002141328,1,0.093862816,0.109947644,None,
10212,10540,DCTN2,10540//DCTN2,chr12,57929531,57939878,CA-10540-4304-7152-7393-14486[INC][2/445],0,-,cass,0,0,0,1,0.090163934,0.195286195,None,0,0,0,1,0.093862816,0.109947644,None,
10213,10540,DCTN2,10540//DCTN2,chr12,57929531,57939878,CA-10540-4304-7149-7393-14486[INC][2/445],0,-,cass,0,0,0,1,0.090163934,0.195286195,None,0,0,0,1,0.093862816,0.109947644,None,
10214,10540,DCTN2,10540//DCTN2,chr12,57929531,57939878,CA-10540-4304-7341-7393-14486[INC][2/445],0,-,cass,0,0,0,1,0.090163934,0.195286195,None,0,0,0,1,0.093862816,0.109947644,None,
10215,10540,DCTN2,10540//DCTN2,chr12,57928838,57929627,CA-10540-14583-14786-14848-15177[INC][794/1],0,-,cass,1,1,0,1,0.237704918,0.417508418,None,1,1,0,1,0.296028881,0.267015707,None,
10216,10540,DCTN2,10540//DCTN2,chr12,57926766,57928936,CA-10540-15276-17028-17094-17309[INC][2/2],0,-,cass,1,1,0,1,0.360655738,0.424242424,None,1,1,0,1,0.339350181,0.287958115,None,
10217,10540,DCTN2,10540//DCTN2,chr12,57927020,57928234,CA-10540-16040-16234-16379-17028[INC][196/1],0,-,cass,1,1,0,1,0.368852459,0.444444444,None,1,0.958737864,0.041262136,1,0.317689531,0.319371728,None,
10218,10540,DCTN2,10540//DCTN2,chr12,57925797,57926425,CA-10540-17760-18016-18119-18225[INC][144/1],0,-,cass,0.99461497,0.957791516,0.036823455,2.02E-09,0.442622951,0.525252525,None,1,1,0,1,0.436823105,0.382198953,None,
10219,10542,HBXIP,10542//HBXIP,chr1,110948939,110950265,CA-10542-3339-3796-3892-4545[INC][2/247][UPT],0,-,cass,0.009940358,0.009875109,6.52E-05,0.431126102,0.81147541,0.912457912,None,0.003831418,0.008165226,-0.004333808,0.000282166,0.805054152,0.706806283,None,
10220,10548,TM9SF1,10548//TM9SF1,chr14,24661853,24664646,CA-10548-3331-3640-4002-5407[INC][89/1][UPT],0,-,cass,0.991769547,0.953964194,0.037805353,1,0.155737705,0.188552189,None,1,0.954751131,0.045248869,1,0.119133574,0.104712042,None,
10221,10548,TM9SF1,10548//TM9SF1,chr14,24661853,24664646,CA-10548-3331-3625-4002-5407[INC][5/1][UPT],0,-,cass,0.990654206,0.940983607,0.049670599,1,0.147540984,0.181818182,None,1,0.941860465,0.058139535,1,0.108303249,0.104712042,None,
10222,10548,TM9SF1,10548//TM9SF1,chr14,24661853,24664646,CA-10548-3331-3846-4002-5407[INC][3/1][UPT],0,-,cass,0.990654206,0.942675159,0.047979046,1,0.147540984,0.181818182,None,1,0.941860465,0.058139535,1,0.108303249,0.09947644,None,
10223,10549,PRDX4,10549//PRDX4,chrX,23685609,23689762,CA-10549-3284-6866-6906-7001[INC][1/347][UPT],0,+,cass,0,0.000487329,-0.000487329,1,0.786885246,0.865319865,None,0,0,0,1,0.783393502,0.659685864,None,
10224,10549,PRDX4,10549//PRDX4,chrX,23701787,23704515,CA-10549-19178-21474-21520-21757[INC][1/172],0,+,cass,0,0,0,1,0.844262295,0.885521886,None,0,0,0,1,0.779783394,0.811518325,None,
10225,10550,ARL6IP5,10550//ARL6IP5,chr3,69134171,69151206,CA-10550-3285-7873-8022-19900[INC][1/640][UPT],0,+,cass,0,0.008125233,-0.008125233,1.81E-38,0.909836066,0.794612795,None,0,0.007754392,-0.007754392,1.22E-70,0.722021661,0.560209424,None,
10226,10550,ARL6IP5,10550//ARL6IP5,chr3,69134171,69153726,CA-10550-3285-19900-20118-22525[INC][551/1][UPT][DNT],0,+,cass,0.999361634,0.999870734,-0.0005091,1,0.942622951,0.848484848,None,0.997297942,0.998698425,-0.001400483,0.073092701,0.80866426,0.654450262,None,
10227,10552,ARPC1A,10552//ARPC1A,chr7,98930947,98935907,CA-10552-10545-12580-12612-15308[INC][1/299],0,+,cass,0,0,0,1,0.426229508,0.575757576,None,0,0,0,1,0.407942238,0.32460733,None,
10228,10552,ARPC1A,10552//ARPC1A,chr7,98935803,98942137,CA-10552-15413-16985-17137-21420[INC][1/313],0,+,cass,0,0,0,1,0.426229508,0.589225589,None,0,0,0,1,0.407942238,0.319371728,None,
10229,10552,ARPC1A,10552//ARPC1A,chr7,98941915,98951743,CA-10552-21643-25979-26087-31036[INC][210/3],0,+,cass,1,0.988789809,0.011210191,0.001096569,0.540983607,0.636363636,None,0.987730061,1,-0.012269939,1,0.454873646,0.382198953,None,
10230,10552,ARPC1A,10552//ARPC1A,chr7,98946474,98951743,CA-10552-26087-26375-26491-31036[INC][1/251],0,+,cass,0,0,0,1,0.516393443,0.606060606,None,0.000639386,0,0.000639386,1,0.440433213,0.356020942,None,
10231,10552,ARPC1A,10552//ARPC1A,chr7,98946474,98956037,CA-10552-26087-31036-31249-35467[INC][118/1],0,+,cass,1,1,0,1,0.581967213,0.646464646,None,1,0.997471555,0.002528445,1,0.487364621,0.392670157,None,
10232,10553,HTATIP2,10553//HTATIP2,chr11,20388719,20403784,CA-10553-6597-15895-16033-21493[INC][218/2],0,+,cass,1,1,0,1,0.270491803,0.2996633,None,1,1,0,1,0.194945848,0.240837696,None,
10233,10556,RPP30,10556//RPP30,chr10,92645568,92654647,CA-10556-16950-18617-18737-25823[INC][1/121],0,+,cass,0,0,0,1,0.262295082,0.282828283,None,0,0,0,1,0.184115523,0.178010471,None,
10234,10556,RPP30,10556//RPP30,chr10,92654531,92655673,CA-10556-25940-26502-26532-26928[INC][103/3],0,+,cass,1,0.983695652,0.016304348,1,0.286885246,0.272727273,None,0.973904939,0.974358974,-0.000454035,1,0.202166065,0.193717277,None,
10235,10557,RPP38,10557//RPP38,chr10,15139181,15146254,CA-10557-3230-8038-8157-9125[INC][6/5][UPT][DNT],0,+,cass,0.358778626,0.524096386,-0.16531776,0.000981139,0.229508197,0.191919192,Down,NA,NA,NA,NA,NA,NA,NA,
10236,10557,RPP38,10557//RPP38,chr10,15139380,15146254,CA-10557-3587-8038-8157-9125[INC][7/2][UPT][DNT],0,+,cass,1,0.721925134,0.278074866,0.011319735,0.114754098,0.144781145,Up,NA,NA,NA,NA,NA,NA,NA,
10237,10558,SPTLC1,10558//SPTLC1,chr9,94874736,94877667,CA-10558-3095-3676-3783-5846[INC][1/257][UPT],0,-,cass,0,0,0,1,0.221311475,0.31986532,None,0,0,0,1,0.133574007,0.151832461,None,
10238,10558,SPTLC1,10558//SPTLC1,chr9,94874736,94877667,CA-10558-3095-3342-3487-5846[INC][2/257][UPT],0,-,cass,0,0.022295623,-0.022295623,0.034177295,0.221311475,0.323232323,None,0,0.093333333,-0.093333333,1,0.137184116,0.151832461,None,
10239,10558,SPTLC1,10558//SPTLC1,chr9,94830247,94842369,CA-10558-38393-38842-38975-50310[INC][3/269],0,-,cass,0.064566929,0.177874187,-0.113307257,2.45E-27,0.237704918,0.303030303,Down,0.351598174,0.363636364,-0.01203819,0.022495682,0.205776173,0.178010471,None,
10240,10558,SPTLC1,10558//SPTLC1,chr9,94830247,94842369,CA-10558-38393-48005-48065-50310[INC][1/269],0,-,cass,0,0.023195876,-0.023195876,8.91E-08,0.180327869,0.235690236,None,0,0,0,1,0.108303249,0.115183246,None,
10241,10559,SLC35A1,10559//SLC35A1,chr6,88182694,88211027,CA-10559-3095-30583-30743-31233[INC][1/2][UPT],0,+,cass,0.978851964,0.99790795,-0.019055986,1,0.303278689,0.255892256,None,0.983926521,1,-0.016073479,1,0.180505415,0.062827225,None,
10242,10559,SLC35A1,10559//SLC35A1,chr6,88182694,88187256,CA-10559-3095-5977-6027-7437[INC][1/77][UPT],0,+,cass,0,0,0,1,0.221311475,0.222222222,None,0,0,0,1,0.144404332,0.073298429,None,
10243,10559,SLC35A1,10559//SLC35A1,chr6,88182694,88210384,CA-10559-3095-7437-7562-30583[INC][1/1][UPT],0,+,cass,1,0.98540146,0.01459854,1,0.221311475,0.225589226,None,0.952941176,0.883597884,0.069343293,1,0.155234657,0.073298429,None,
10244,10559,SLC35A1,10559//SLC35A1,chr6,88182694,88211027,CA-10559-3095-7437-7615-31233[INC][5/2][UPT],0,+,cass,0.905405405,0.990825688,-0.085420283,1,0.237704918,0.232323232,None,0.948148148,1,-0.051851852,1,0.155234657,0.073298429,None,
10245,10559,SLC35A1,10559//SLC35A1,chr6,88182694,88208883,CA-10559-3095-7437-7615-29169[INC][3/2][UPT],0,+,cass,0.886792453,1,-0.113207547,1,0.221311475,0.225589226,None,1,1,0,1,0.144404332,0.078534031,None,
10246,10559,SLC35A1,10559//SLC35A1,chr6,88182694,88210384,CA-10559-3095-7437-7615-30583[INC][61/1][UPT],0,+,cass,1,0.995879121,0.004120879,1,0.270491803,0.276094276,None,0.983122363,0.937677054,0.045445309,1,0.176895307,0.089005236,None,
10247,10559,SLC35A1,10559//SLC35A1,chr6,88187079,88210384,CA-10559-7615-18133-18178-30583[INC][4/84],0,+,cass,0.112135177,0.072759539,0.039375638,0.113896019,0.237704918,0.222222222,None,0.077077077,0.064516129,0.012560948,0.547979592,0.158844765,0.062827225,None,
10248,10559,SLC35A1,10559//SLC35A1,chr6,88187079,88210384,CA-10559-7615-29169-29242-30583[INC][5/84],0,+,cass,0.064724919,0.013220019,0.0515049,7.16E-25,0.229508197,0.218855219,None,0.003243243,0.09375,-0.090506757,1.60E-24,0.140794224,0.068062827,None,
10249,10559,SLC35A1,10559//SLC35A1,chr6,88187079,88211027,CA-10559-7615-30583-30743-31233[INC][84/7],0,+,cass,0.983210913,0.982023968,0.001186945,0.876374139,0.303278689,0.2996633,None,0.973293769,0.985855728,-0.01256196,0.078157141,0.194945848,0.089005236,None,
10250,10559,SLC35A1,10559//SLC35A1,chr6,88187079,88210384,CA-10559-7615-25917-26047-30583[INC][2/84],0,+,cass,0,0,0,1,0.213114754,0.205387205,None,0.002164502,0,0.002164502,1,0.137184116,0.057591623,None,
10251,10559,SLC35A1,10559//SLC35A1,chr6,88216099,88218313,CA-10559-36524-36956-36984-38495[INC][3/49],0,+,cass,0,0,0,1,0.31147541,0.255892256,None,0,0,0,1,0.173285199,0.089005236,None,
10252,10559,SLC35A1,10559//SLC35A1,chr6,88216099,88218892,CA-10559-36524-38495-38542-39116[INC][3/2],0,+,cass,1,0.994486561,0.005513439,1,0.31147541,0.262626263,None,1,0.952380952,0.047619048,1,0.184115523,0.089005236,None,
10253,10559,SLC35A1,10559//SLC35A1,chr6,88216099,88218892,CA-10559-36524-38495-38672-39116[INC][18/2],0,+,cass,1,0.997068523,0.002931477,1,0.319672131,0.276094276,None,1,0.970230041,0.029769959,1,0.187725632,0.089005236,None,
10254,10567,RABAC1,10567//RABAC1,chr19,42461169,42463099,CA-10567-3641-3993-4091-5257[INC][326/2],0,-,cass,1,1,0,1,0.631147541,0.818181818,None,1,1,0,1,0.750902527,0.712041885,None,
10255,10567,RABAC1,10567//RABAC1,chr19,42460872,42462534,CA-10567-4091-5257-5359-5442[INC][330/1][DNT],0,-,cass,0.988267148,0.989109848,-0.0008427,0.887854351,0.655737705,0.808080808,None,1,1,0,1,0.736462094,0.706806283,None,
10256,10569,SLU7,10569//SLU7,chr5,159842131,159846087,CA-10569-3139-4920-5050-6851[INC][7/179][UPT],0,-,cass,0.011904762,0.047687861,-0.035783099,0.033862012,0.352459016,0.35016835,None,0.056572379,0.03030303,0.026269349,7.91E-11,0.252707581,0.267015707,None,
10257,10569,SLU7,10569//SLU7,chr5,159842131,159846087,CA-10569-3139-3476-3566-6851[INC][1/179][UPT],0,-,cass,0.004497751,0.062588905,-0.058091154,1.42E-22,0.352459016,0.36026936,None,0.065127782,0.066895369,-0.001767586,0.014319244,0.25631769,0.261780105,None,
10258,10572,SIVA1,10572//SIVA1,chr14,105219517,105223096,CA-10572-3187-5497-5692-6471[INC][199/7][UPT],0,+,cass,1,0.990909091,0.009090909,1,0.336065574,0.481481481,None,0.977309562,0.953216374,0.024093188,0.237550673,0.285198556,0.230366492,None,
10259,10574,CCT7,10574//CCT7,chr2,73461435,73466923,CA-10574-3149-4314-4410-8407[INC][14/2246][UPT],0,+,cass,0,0.000731529,-0.000731529,1,0.336065574,0.427609428,None,0.024861878,0.017766497,0.007095381,1,0.292418773,0.19895288,None,
10260,10574,CCT7,10574//CCT7,chr2,73461435,73466923,CA-10574-3149-6316-6452-8407[INC][2/2246][UPT],0,+,cass,0,0,0,1,0.336065574,0.424242424,None,0.000707714,0,0.000707714,1,0.292418773,0.19895288,None,
10261,10574,CCT7,10574//CCT7,chr2,73470131,73471842,CA-10574-11894-12761-12814-13308[INC][2023/5],0,+,cass,1,0.996004566,0.003995434,1,0.418032787,0.558922559,None,1,0.993329628,0.006670372,1,0.469314079,0.261780105,None,
10262,10574,CCT7,10574//CCT7,chr2,73477433,73480137,CA-10574-19203-19990-20197-21404[INC][274/3][DNT],0,+,cass,1,1,0,1,0.573770492,0.720538721,None,1,1,0,1,0.664259928,0.418848168,None,
10263,10575,CCT4,10575//CCT4,chr2,62107420,62115731,CA-10575-3291-6599-6652-11277[INC][3/1][UPT],0,-,cass,1,1,0,1,0.221311475,0.32996633,None,0.977324263,1,-0.022675737,1,0.241877256,0.120418848,None,
10264,10575,CCT4,10575//CCT4,chr2,62112154,62115731,CA-10575-3291-3414-3648-6599[INC][2/859][UPT],0,-,cass,0.02617801,0.008152174,0.018025837,8.10E-09,0.237704918,0.356902357,None,0.048565121,0.04148784,0.007077282,4.61E-13,0.267148014,0.151832461,None,
10265,10575,CCT4,10575//CCT4,chr2,62107420,62112206,CA-10575-6652-8123-8213-11277[INC][854/3],0,-,cass,1,1,0,1,0.278688525,0.34006734,None,1,1,0,1,0.274368231,0.151832461,None,
10266,10575,CCT4,10575//CCT4,chr2,62107420,62112206,CA-10575-6652-8123-8219-11277[INC][1/3],0,-,cass,1,1,0,1,0.221311475,0.282828283,None,1,1,0,1,0.223826715,0.12565445,None,
10267,10575,CCT4,10575//CCT4,chr2,62106003,62110682,CA-10575-8213-11277-11386-12660[INC][787/6],0,-,cass,1,0.992296296,0.007703704,1,0.31147541,0.353535354,None,1,0.998214286,0.001785714,1,0.296028881,0.162303665,None,
10268,10576,CCT2,10576//CCT2,chr12,69979238,69980123,CA-10576-3097-3323-3582-3842[INC][1/563][UPT],0,+,cass,0.038251366,0.035175879,0.003075487,0.849192795,0.327868852,0.484848485,None,0.034530387,0.012048193,0.022482194,0.755981543,0.314079422,0.287958115,None,
10269,10577,NPC2,10577//NPC2,chr14,74947404,74953138,CA-10577-10053-11794-11967-15602[INC][445/2],0,-,cass,1,0.999517879,0.000482121,1,0.942622951,0.946127946,None,0.999059414,1,-0.000940586,1,0.927797834,0.910994764,None,
10270,10577,NPC2,10577//NPC2,chr14,74947404,74953138,CA-10577-10053-11794-11971-15602[INC][1/2],0,-,cass,1,0.998952148,0.001047852,1,0.93442623,0.932659933,None,0.99801061,1,-0.00198939,1,0.895306859,0.890052356,None,
10271,10577,NPC2,10577//NPC2,chr14,74946642,74951289,CA-10577-11967-15602-15671-16093[INC][1/2][DNT],0,-,cass,1,1,0,1,0.942622951,0.936026936,None,1,1,0,1,0.916967509,0.879581152,None,
10272,10577,NPC2,10577//NPC2,chr14,74946642,74951289,CA-10577-11967-15602-15696-16093[INC][4/2][DNT],0,-,cass,1,1,0,1,0.942622951,0.936026936,None,1,1,0,1,0.916967509,0.879581152,None,
10273,10577,NPC2,10577//NPC2,chr14,74946642,74951289,CA-10577-11967-15602-15680-16093[INC][574/2][DNT],0,-,cass,1,1,0,1,0.950819672,0.949494949,None,1,1,0,1,0.935018051,0.910994764,None,
10274,10588,MTHFS,10588//MTHFS,chr15,80137376,80215841,CA-10588-6303-40400-40662-84312[INC][1/3][UPT][DNT],0,-,cass,1,1,0,1,0.459016393,0.505050505,None,1,1,0,1,0.303249097,0.298429319,None,
10275,10588,MTHFS,10588//MTHFS,chr15,80137376,80181695,CA-10588-40662-82898-83043-84312[INC][2/98][DNT],0,-,cass,0.047034765,0.089366516,-0.042331751,8.08E-05,0.467213115,0.518518519,None,0.027600849,0.003344482,0.024256368,5.73E-09,0.314079422,0.303664921,None,
10276,10590,SCGN,10590//SCGN,chr6,25652452,25661871,CA-10590-3285-4181-4252-12351[INC][43/1][UPT],0,+,cass,0.987572723,0.994590142,-0.007017418,6.94E-14,0.983606557,0.956228956,None,0.986481559,0.992434719,-0.00595316,2.69E-11,0.953068592,0.937172775,None,
10277,10590,SCGN,10590//SCGN,chr6,25670226,25689444,CA-10590-20876-32750-32806-39971[INC][14/1],0,+,cass,0.992769104,0.990584077,0.002185027,0.036900495,0.991803279,0.962962963,None,0.997472123,0.996220047,0.001252076,0.141753841,0.967509025,0.937172775,None,
10278,10592,SMC2,10592//SMC2,chr9,106857604,106860848,CA-10592-4293-4888-5038-7186[INC][52/4],0,+,cass,0.906515581,0.964519141,-0.05800356,0.00082895,0.204918033,0.262626263,None,0.908163265,0.816793893,0.091369372,0.19970976,0.173285199,0.151832461,None,
10279,10592,SMC2,10592//SMC2,chr9,106857604,106861962,CA-10592-4293-7186-7309-8384[INC][4/1],0,+,cass,1,0.983471074,0.016528926,1,0.172131148,0.245791246,None,1,1,0,1,0.166064982,0.151832461,None,
10280,10594,PRPF8,10594//PRPF8,chr17,1564564,1565446,CA-10594-25977-26092-26272-26476[INC][58/3],0,-,cass,1,1,0,1,0.040983607,0.121212121,None,NA,NA,NA,NA,NA,NA,NA,
10281,10594,PRPF8,10594//PRPF8,chr17,1554941,1556976,CA-10594-34341-35845-35902-36094[INC][1/135],0,-,cass,0,0,0,1,0.352459016,0.447811448,None,0,0,0,1,0.36101083,0.246073298,None,
10282,10598,AHSA1,10598//AHSA1,chr14,77928502,77931028,CA-10598-7213-7612-7730-9568[INC][271/1],0,+,cass,1,0.995096036,0.004903964,1,0.319672131,0.32996633,None,1,1,0,1,0.220216606,0.09947644,None,
